artist,track,playcount
Charli xcx,Break the Rules,3296283
Charli xcx,365 featuring shygirl,6124990
Charli xcx,Club classics featuring bb trickz,4480537
Charli xcx,360 featuring robyn & yung lean,2996639
Charli xcx,pink diamond,5690435
Charli xcx,Boys,3465929
Charli xcx,Constant Repeat,6497376
Charli xcx,detonate,4573991
Charli xcx,anthems,5086130
Charli xcx,Used to Know Me,5544081
Charli xcx,Crash,4983890
Charli xcx,Hello goodbye,3069294
Charli xcx,Rewind featuring bladee,2347258
Charli xcx,New Shapes (feat. Christine and the Queens and Caroline Polachek),4188407
A$AP Rocky,Sundress,24379728
A$AP Rocky,Praise the Lord (Da Shine) (feat. Skepta),17525044
A$AP Rocky,Fashion Killa,16787649
A$AP Rocky,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),17186970
A$AP Rocky,LVL,13541396
A$AP Rocky,L$D,12565676
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",8986448
A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",9521805
A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),9830860
A$AP Rocky,Peso,7942053
A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),10472349
A$AP Rocky,Goldie,5358464
A$AP Rocky,Purity (feat. Frank Ocean),6512696
A$AP Rocky,Wassup,4664083
A$AP Rocky,Sandman,5790025
A$AP Rocky,R - Cali,3081927
A$AP Rocky,Fukk Sleep (feat. FKA twigs),3974818
A$AP Rocky,Long Live A$AP,3566015
A$AP Rocky,Babushka Boi,4391845
A$AP Rocky,Purple Swag,3386078
A$AP Rocky,Excuse Me,4505033
A$AP Rocky,HELICOPTER,1825607
A$AP Rocky,Phoenix,2825692
A$AP Rocky,Tailor Swif,3286778
A$AP Rocky,Canal St. (feat. Bones),3300328
A$AP Rocky,Demons,3577494
A$AP Rocky,Houston Old Head,3438453
A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",2762652
A$AP Rocky,Punk Rocky,1886237
A$AP Rocky,Highjack,3658923
A$AP Rocky,Angels,2445485
A$AP Rocky,STOLE YA FLOW,1279824
A$AP Rocky,PMW (All I Really Need) (feat. ScHoolboy Q),2757731
A$AP Rocky,Kids Turned Out Fine,2938163
A$AP Rocky,Order of Protection,871285
A$AP Rocky,Hun43rd,2970921
A$AP Rocky,F**kin' Problems,1824404
A$AP Rocky,Pharsyde (feat. Joe Fox),2376781
A$AP Rocky,Wild For The Night (feat. Skrillex & Birdy Nam Nam),1928511
A$AP Rocky,Palace,2553918
A$AP Rocky,Holy Ghost (feat. Joe Fox),2749057
A$AP Rocky,Playa,906342
A$AP Rocky,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",2648777
A$AP Rocky,"Fine Whine (feat. Joe Fox, Future & M.I.A.)",2570779
A$AP Rocky,Tony Tone,2139198
A$AP Rocky,NO TRESPASSING,844689
A$AP Rocky,A$AP Forever (feat. Moby),2590784
A$AP Rocky,Distorted Records,1784327
A$AP Rocky,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",2072778
A$AP Rocky,Suddenly,1402944
Lana Del Rey,Summertime Sadness,33688922
Lana Del Rey,Video Games,30378352
Lana Del Rey,Young and Beautiful,25714598
Lana Del Rey,Born to Die,31032688
Lana Del Rey,West Coast,33009491
Lana Del Rey,Diet Mountain Dew,24158305
Lana Del Rey,Brooklyn Baby,28798380
Lana Del Rey,National Anthem,24944924
Lana Del Rey,Radio,21797970
Lana Del Rey,Doin' Time,24924159
Lana Del Rey,Cinnamon Girl,26856437
Lana Del Rey,Dark Paradise,19230881
Lana Del Rey,Blue Jeans,21240859
Lana Del Rey,Say Yes to Heaven,16227996
Lana Del Rey,Ultraviolence,22250506
Lana Del Rey,Off to the Races,18022410
Lana Del Rey,Pretty When You Cry,18771063
Lana Del Rey,Ride,18307803
Lana Del Rey,Norman fucking Rockwell,20544680
Lana Del Rey,Let the Light In (feat. Father John Misty),22451569
Lana Del Rey,Sad Girl,16657317
Lana Del Rey,Carmen,12509338
Lana Del Rey,Million Dollar Man,13158920
Lana Del Rey,The Other Woman,19744793
Lana Del Rey,Art Deco,15443695
Lana Del Rey,Chemtrails Over the Country Club,18223953
Lana Del Rey,Happiness is a butterfly,17368693
Lana Del Rey,This Is What Makes Us Girls,11381634
Lana Del Rey,How to disappear,17450814
Lana Del Rey,Margaret (feat. Bleachers),12861072
Lana Del Rey,Mariners Apartment Complex,16182376
Lana Del Rey,Cherry,16276965
Lana Del Rey,Shades of Cool,12754276
Lana Del Rey,Salvatore,12822057
Lana Del Rey,Fuck it I love you,14195260
Lana Del Rey,Lolita,10155987
Lana Del Rey,High by the Beach,11914171
Lana Del Rey,Cola,11287143
Lana Del Rey,White Mustang,20947854
Lana Del Rey,Dealer,16235049
Lana Del Rey,Without You,10049881
Lana Del Rey,Lust for Life (with The Weeknd),10141971
Lana Del Rey,Love,9985727
Lana Del Rey,A&W,12220995
Lana Del Rey,Venice Bitch,13025756
Lana Del Rey,Old Money,9356163
Lana Del Rey,Love song,11993318
Lana Del Rey,Black Beauty,11406830
Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,10774361
Lana Del Rey,Money Power Glory,8506142
Tame Impala,The Less I Know the Better,45695465
Tame Impala,Borderline,27622198
Tame Impala,Feels Like We Only Go Backwards,18558170
Tame Impala,"New Person, Same Old Mistakes",22737330
Tame Impala,Let It Happen,24669165
Tame Impala,Eventually,18790133
Tame Impala,Nangs,12958166
Tame Impala,Elephant,11715411
Tame Impala,Yes I'm Changing,11269565
Tame Impala,Disciples,7859747
Tame Impala,The Moment,8015976
Tame Impala,One More Hour,7011670
Tame Impala,Love/Paranoia,6747494
Tame Impala,Dracula,7271278
Tame Impala,Is It True,7050580
Tame Impala,'Cause I'm a Man,5555873
Tame Impala,Mind Mischief,5689434
Tame Impala,Lost in Yesterday,6187964
Tame Impala,Breathe Deeper,5587740
Tame Impala,Past Life,4119015
Tame Impala,Gossip,3880714
Tame Impala,Solitude Is Bliss,4355653
Tame Impala,Apocalypse Dreams,4485677
Tame Impala,Reality in Motion,4124466
Tame Impala,Endors Toi,3923472
Tame Impala,Why Won't They Talk to Me?,3959708
Tame Impala,Alter Ego,3998804
Tame Impala,Be Above It,2977691
Tame Impala,Why Won't You Make Up Your Mind?,3291641
Tame Impala,Posthumous Forgiveness,3887624
Tame Impala,Loser,2909714
Tame Impala,It Is Not Meant to Be,3019671
Tame Impala,Desire Be Desire Go,3171776
Tame Impala,Lucidity,3043559
Tame Impala,Music to Walk Home By,2746897
Tame Impala,Keep on Lying,2928195
Tame Impala,Patience,3054997
Tame Impala,One More Year,2622477
Tame Impala,Instant Destiny,2423909
Tame Impala,My Old Ways,1956509
Tame Impala,It Might Be Time,2930444
Tame Impala,She Just Won't Believe Me,2120158
Tame Impala,End of Summer,1977543
Tame Impala,Nothing That Has Happened So Far Has Been Anything We Could Control,2242914
Tame Impala,The Boat I Row,2019098
Tame Impala,Half Full Glass of Wine,1979545
Tame Impala,Glimmer,1823265
Tame Impala,Expectation,2152109
Tame Impala,On Track,2043344
Tame Impala,Jeremy's Storm,1917397
Arctic Monkeys,505,55317616
Arctic Monkeys,Do I Wanna Know?,43352837
Arctic Monkeys,Why'd You Only Call Me When You're High?,39965763
Arctic Monkeys,I Wanna Be Yours,40623946
Arctic Monkeys,Fluorescent Adolescent,33122516
Arctic Monkeys,R U Mine?,31305082
Arctic Monkeys,I Bet You Look Good on the Dancefloor,23248521
Arctic Monkeys,Mardy Bum,20119386
Arctic Monkeys,When the Sun Goes Down,19787352
Arctic Monkeys,Snap Out of It,19730888
Arctic Monkeys,No. 1 Party Anthem,23082925
Arctic Monkeys,Teddy Picker,17188911
Arctic Monkeys,Arabella,18208544
Arctic Monkeys,Brianstorm,16618137
Arctic Monkeys,Fake Tales of San Francisco,12301651
Arctic Monkeys,Dancing Shoes,11775306
Arctic Monkeys,Knee Socks,14812012
Arctic Monkeys,From the Ritz to the Rubble,12289607
Arctic Monkeys,A Certain Romance,11756467
Arctic Monkeys,The View from the Afternoon,11684948
Arctic Monkeys,Old Yellow Bricks,12026279
Arctic Monkeys,Do Me a Favour,13123877
Arctic Monkeys,Riot Van,9390402
Arctic Monkeys,Crying Lightning,15644926
Arctic Monkeys,Only Ones Who Know,10030462
Arctic Monkeys,Still Take You Home,9027240
Arctic Monkeys,One for the Road,10240538
Arctic Monkeys,D Is for Dangerous,9919494
Arctic Monkeys,Balaclava,9813302
Arctic Monkeys,Red Light Indicates Doors Are Secured,7366854
Arctic Monkeys,Cornerstone,12102675
Arctic Monkeys,This House Is a Circus,7589300
Arctic Monkeys,Fireside,8622730
Arctic Monkeys,The Bad Thing,7000496
Arctic Monkeys,"If You Were There, Beware",6880526
Arctic Monkeys,Baby I'm Yours,7040242
Arctic Monkeys,I Want It All,6678223
Arctic Monkeys,Secret Door,8158329
Arctic Monkeys,Mad Sounds,6075419
Arctic Monkeys,My Propeller,7834140
Arctic Monkeys,You Probably Couldn't See for the Lights but You Were Staring Straight at Me,5064429
Arctic Monkeys,Piledriver Waltz,5811982
Arctic Monkeys,Don't Sit Down 'Cause I've Moved Your Chair,5381396
Arctic Monkeys,She's Thunderstorms,5492395
Arctic Monkeys,Love Is a Laserquest,5744235
Arctic Monkeys,Suck It and See,5951201
Arctic Monkeys,Stop the World I Wanna Get Off with You,5524741
Arctic Monkeys,Pretty Visitors,5614791
Arctic Monkeys,Dance Little Liar,5301591
Arctic Monkeys,No Buses,5137621
Frank Ocean,Pink + White,57229778
Frank Ocean,Thinkin Bout You,34880182
Frank Ocean,Lost,31122946
Frank Ocean,Ivy,41893989
Frank Ocean,White Ferrari,38308053
Frank Ocean,Nights,40291394
Frank Ocean,Pyramids,22669362
Frank Ocean,Novacane,24945279
Frank Ocean,Chanel,23694097
Frank Ocean,Super Rich Kids,18130651
Frank Ocean,Self Control,31565415
Frank Ocean,Pink Matter,19560633
Frank Ocean,Godspeed,17991297
Frank Ocean,In My Room,19963131
Frank Ocean,Nikes,20752410
Frank Ocean,Crack Rock,14652886
Frank Ocean,Sweet Life,12353586
Frank Ocean,Bad Religion,13573181
Frank Ocean,Solo,18077655
Frank Ocean,Sierra Leone,10941239
Frank Ocean,Forrest Gump,10932956
Frank Ocean,Seigfried,17072642
Frank Ocean,Fertilizer,8156101
Frank Ocean,Skyline To,12107317
Frank Ocean,Close to You,11917366
Frank Ocean,Monks,8833942
Frank Ocean,Swim Good,8847820
Frank Ocean,Be Yourself,7952568
Frank Ocean,Pilot Jones,7074716
Frank Ocean,Good Guy,10383973
Frank Ocean,Moon River,10885177
Frank Ocean,White,5100381
Frank Ocean,Start,4455606
Frank Ocean,Solo (Reprise),9240303
Frank Ocean,Pretty Sweet,8319695
Frank Ocean,Not Just Money,4402601
Frank Ocean,End,4772425
Frank Ocean,Biking,7981996
Frank Ocean,Facebook Story,5493332
Frank Ocean,Futura Free,6850468
Frank Ocean,Provider,6045032
Frank Ocean,DHL,6397130
Frank Ocean,Cayendo (Side A - Acoustic),5830143
Frank Ocean,Dear April (Side A - Acoustic),4504210
Frank Ocean,Lens,3188708
Frank Ocean,Biking (Solo),3662857
Frank Ocean,Super Rich Kids (feat. Earl Sweatshirt),1699144
Frank Ocean,Strawberry Swing,1472878
Frank Ocean,Songs for Women,1400769
Frank Ocean,We All Try,1362331
Bad Bunny,DtMF,11608688
Bad Bunny,NUEVAYoL,8889901
Bad Bunny,Tití Me Preguntó,9924025
Bad Bunny,BAILE INoLVIDABLE,9238094
Bad Bunny,Me Porto Bonito,9306514
Bad Bunny,VOY A LLeVARTE PA PR,7338637
Bad Bunny,EoO,7140177
Bad Bunny,Moscow Mule,8515433
Bad Bunny,DÁKITI,7435895
Bad Bunny,Ojitos Lindos,7248641
Bad Bunny,Otro Atardecer,6262690
Bad Bunny,Callaita,5362580
Bad Bunny,VeLDÁ,5431482
Bad Bunny,Efecto,6412354
Bad Bunny,MONACO,4637585
Bad Bunny,WELTiTA,3922358
Bad Bunny,Neverita,5804739
Bad Bunny,Yonaguni,5442943
Bad Bunny,EL CLúB,3956173
Bad Bunny,PERFuMITO NUEVO,3608524
Bad Bunny,PERRO NEGRO,4956485
Bad Bunny,WHERE SHE GOES,5038669
Bad Bunny,KLOuFRENS,4221682
Bad Bunny,LA NOCHE DE ANOCHE,3513454
Bad Bunny,Después de la Playa,4212645
Bad Bunny,Tarot,5053352
Bad Bunny,Yo Perreo Sola,3324547
Bad Bunny,Party,4428480
Bad Bunny,KETU TeCRÉ,2994870
Bad Bunny,BOKeTE,2897139
Bad Bunny,TURiSTA,2910128
Bad Bunny,LA MuDANZA,2551241
Bad Bunny,Si Veo a Tu Mamá,4047317
Bad Bunny,MIA (feat. Drake),2549283
Bad Bunny,CAFé CON RON,2477344
Bad Bunny,La Santa,4487616
Bad Bunny,PIToRRO DE COCO,2564327
Bad Bunny,Yo No Soy Celoso,3555196
Bad Bunny,Safaera,3891248
Bad Bunny,MIA,2029287
Bad Bunny,Vete,3604435
Bad Bunny,Un Ratito,3378574
Bad Bunny,LO QUE LE PASÓ A HAWAii,2066044
Bad Bunny,Un Coco,3738168
Bad Bunny,La Corriente,3307168
Bad Bunny,Diles,2441001
Bad Bunny,La Difícil,2921351
Bad Bunny,La Romana,2644277
Bad Bunny,Enséñame a Bailar,2831704
Bad Bunny,Aguacero,2770368
Paramore,Misery Business,35939035
Paramore,Still Into You,25934212
Paramore,The Only Exception,23210610
Paramore,All I Wanted,22385480
Paramore,That's What You Get,17835618
Paramore,crushcrushcrush,18649970
Paramore,Decode,20818646
Paramore,Hard Times,17861891
Paramore,Ain't It Fun,14301359
Paramore,Ignorance,16802094
Paramore,Brick by Boring Brick,12689294
Paramore,Pressure,9386732
Paramore,Emergency,8088148
Paramore,When It Rains,7838268
Paramore,Playing God,9301590
Paramore,Let the Flames Begin,7711402
Paramore,Fences,7747806
Paramore,Hallelujah,6925171
Paramore,"For a Pessimist, I'm Pretty Optimistic",6736512
Paramore,Born for This,6545863
Paramore,Careful,6918656
Paramore,We Are Broken,5898796
Paramore,My Heart,6053997
Paramore,This Is Why,7916559
Paramore,Conspiracy,5097183
Paramore,Miracle,4915162
Paramore,Rose-Colored Boy,6964580
Paramore,Interlude: I'm Not Angry Anymore,4598082
Paramore,Misguided Ghosts,6399669
Paramore,Brighter,4599928
Paramore,Turn It Off,5878872
Paramore,All We Know,4424812
Paramore,Here We Go Again,4862424
Paramore,I Caught Myself,5448525
Paramore,Feeling Sorry,4778158
Paramore,Looking Up,4579019
Paramore,Where the Lines Overlap,4562299
Paramore,Decode - Twilight Soundtrack Version,4261071
Paramore,Whoa,3470142
Paramore,Franklin,3528412
Paramore,Told You So,4478360
Paramore,Caught in the Middle,4084724
Paramore,Running Out of Time,4278461
Paramore,Fake Happy,4236761
Paramore,Last Hope,4079833
Paramore,Now,3664620
Paramore,The News,4322887
Paramore,Fast in My Car,3194945
Paramore,Crave,3967018
Paramore,Never Let This Go,2728364
Bruno Mars,Locked Out of Heaven,24239483
Bruno Mars,Just the Way You Are,18995627
Bruno Mars,Grenade,16555959
Bruno Mars,When I Was Your Man,17822401
Bruno Mars,That's What I Like,16804282
Bruno Mars,Treasure,12055350
Bruno Mars,Talking to the Moon,13485878
Bruno Mars,The Lazy Song,8837607
Bruno Mars,24K Magic,11098273
Bruno Mars,Marry You,9803420
Bruno Mars,Leave the Door Open,12908641
Bruno Mars,It Will Rain,10459457
Bruno Mars,Runaway Baby,8686799
Bruno Mars,Smokin Out The Window,9897357
Bruno Mars,Count on Me,5091758
Bruno Mars,After Last Night (with Thundercat & Bootsy Collins),6784695
Bruno Mars,Finesse - Remix; feat. Cardi B,5005168
Bruno Mars,Versace on the Floor,5910637
Bruno Mars,Finesse,4533630
Bruno Mars,Skate,5349298
Bruno Mars,Gorilla,2751647
Bruno Mars,Young Girls,2533427
Bruno Mars,Fly as Me,3345281
Bruno Mars,Silk Sonic Intro,2139807
Bruno Mars,Chunky,2704345
Bruno Mars,I Just Might,1657005
Bruno Mars,If I Knew,2122079
Bruno Mars,Put On A Smile,2584754
Bruno Mars,Love's Train,2499606
Bruno Mars,777,2432799
Bruno Mars,Our First Time,1759929
Bruno Mars,Blast Off,1946064
Bruno Mars,Too Good to Say Goodbye,1930604
Bruno Mars,Moonshine,1701641
Bruno Mars,Liquor Store Blues (feat. Damian Marley),1552495
Bruno Mars,Natalie,1571932
Bruno Mars,Perm,1512402
Bruno Mars,Calling All My Lovelies,1681259
Bruno Mars,Straight Up & Down,1253852
Bruno Mars,Show Me,1033752
Bruno Mars,Money Make Her Smile,955594
Bruno Mars,Somewhere in Brooklyn,992897
Bruno Mars,Finesse (Remix) [feat. Cardi B],1136954
Bruno Mars,Grenade - Acoustic,463109
Bruno Mars,The Other Side (feat. CeeLo Green and B.o.B),697142
Bruno Mars,Leave The Door Open - Live,413568
Bruno Mars,Versace On The Floor (Bruno Mars vs. David Guetta),258605
Bruno Mars,Bonde do Brunão,290871
Bruno Mars,Talking to the Moon - Acoustic Piano,291984
Bruno Mars,That's What I Like - Alan Walker Remix,195097
Justin Bieber,Beauty and a Beat,13921679
Justin Bieber,Sorry,12788879
Justin Bieber,Baby,8441545
Justin Bieber,What Do You Mean?,10657392
Justin Bieber,Love Yourself,10419683
Justin Bieber,Boyfriend,7852527
Justin Bieber,Mistletoe,5606240
Justin Bieber,Confident,11292063
Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),7395047
Justin Bieber,Ghost,10258068
Justin Bieber,Company,6749119
Justin Bieber,One Time,5637173
Justin Bieber,Somebody to Love,4727441
Justin Bieber,DAISIES,5375716
Justin Bieber,As Long as You Love Me,4006126
Justin Bieber,Never Say Never,3463372
Justin Bieber,Hold On,5293726
Justin Bieber,One Less Lonely Girl,3163699
Justin Bieber,Love Me,3451254
Justin Bieber,All That Matters,4167425
Justin Bieber,Intentions (feat. Quavo),2997314
Justin Bieber,That Should Be Me,3014003
Justin Bieber,YUKON,3340050
Justin Bieber,Yummy,2839246
Justin Bieber,Right Here,3648388
Justin Bieber,Maria,3354602
Justin Bieber,Lonely (with benny blanco),2968183
Justin Bieber,Flatline,4264714
Justin Bieber,Friends (with BloodPop®),2373832
Justin Bieber,Off My Face,3594822
Justin Bieber,I'll Show You,2060805
Justin Bieber,Anyone,2645001
Justin Bieber,Favorite Girl,2177665
Justin Bieber,No Sense,2048829
Justin Bieber,Holy (feat. Chance the Rapper),2089814
Justin Bieber,Heartbreaker,2575493
Justin Bieber,U Smile,1708423
Justin Bieber,ALL I CAN TAKE,1234348
Justin Bieber,Purpose,1481349
Justin Bieber,GO BABY,1318223
Justin Bieber,Intentions,1811439
Justin Bieber,The Feeling,1524335
Justin Bieber,Eenie Meenie,912051
Justin Bieber,No Pressure,1392416
Justin Bieber,All Around the World,1483638
Justin Bieber,Stuck in the Moment,1505094
Justin Bieber,Never Let You Go,1507022
Justin Bieber,THINGS YOU DO,979999
Justin Bieber,WAY IT IS,855526
Justin Bieber,Mark My Words,1143984
Don Toliver,No Idea,15320832
Don Toliver,No Pole,15974148
Don Toliver,After Party,9430318
Don Toliver,BANDIT,10428937
Don Toliver,Cardigan,7691715
Don Toliver,NEW DROP,7973085
Don Toliver,Private Landing (feat. Justin Bieber & Future),7448462
Don Toliver,TORE UP,9877965
Don Toliver,Had Enough (feat. Quavo & Offset),6274400
Don Toliver,You (feat. Travis Scott),6294183
Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),4994198
Don Toliver,Embarrassed (feat. Travis Scott),5005089
Don Toliver,Tiramisu,2601333
Don Toliver,BROTHER STONE (FEAT. KODAK BLACK),3659864
Don Toliver,Lose My Mind (feat. Doja Cat) [From F1® The Movie],3087813
Don Toliver,Flocky Flocky (feat. Travis Scott),3412498
Don Toliver,KRYPTONITE,3465367
Don Toliver,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),2634516
Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige),2694997
Don Toliver,What You Need,2800362
Don Toliver,Way Bigger,2686500
Don Toliver,FWU,2640824
Don Toliver,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",1967461
Don Toliver,Best You Had,2542576
Don Toliver,Can't Feel My Legs,2501838
Don Toliver,DEEP IN THE WATER,2191300
Don Toliver,ICE AGE (FEAT. TRAVIS SCOTT),2048934
Don Toliver,No Photos,2037174
Don Toliver,LV Bag (feat. j-hope of BTS & Pharrell Williams),21786377
Don Toliver,Bus Stop (feat. Brent Faiyaz),2174155
Don Toliver,BACKSTREETS (FEAT. TEEZO TOUCHDOWN),1887855
Don Toliver,5 TO 10,1500359
Don Toliver,5X,1672686
Don Toliver,PURPLE RAIN (FEAT. FUTURE & METRO BOOMIN),1615099
Don Toliver,GLOCK,1609456
Don Toliver,4X4,1630576
Don Toliver,NO COMMENTS,1069612
Don Toliver,Swangin’ On Westheimer,1672017
Don Toliver,XSCAPE,1674097
Don Toliver,LoveSickness,1301204
Don Toliver,Wasted,1456737
Don Toliver,VELOUR,740675
Don Toliver,OUTERSPACE (feat. Baby Keem),1700492
Don Toliver,ATM,823523
Don Toliver,E85,687449
Don Toliver,Body,604638
Don Toliver,GEEKED UP (FEAT. YEAT),1355765
Don Toliver,Let Her Go (feat. James Blake),1143262
Don Toliver,4 Me (feat. Kali Uchis),933068
Don Toliver,INSIDE (FEAT. TRAVIS SCOTT),1418095
Doja Cat,Kiss Me More (feat. SZA),27907812
Doja Cat,Woman,24591357
Doja Cat,Streets,21592964
Doja Cat,Need to Know,22809460
Doja Cat,Say So,14888573
